instance;approach;arc;arc_type;class;graph_density;link_capacity_ratio;charge_arc;prob_sharing_NFS
175;Heuristic;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.00015666851630577675;0.1
175;Heuristic;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.05929726936617546;0.1
175;Heuristic;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;15;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.4939384010484928;0.1
175;Heuristic;17;backhaul;tiny_moderate_high_strong;0.1;moderate;0.43771777003484325;0.1
175;Heuristic;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6809674138608186;0.1
175;Heuristic;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.00013079665122775857;0.1
175;Heuristic;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;16;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.4939384010484928;0.1
175;Heuristic;19;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5736301369863014;0.1
175;Heuristic;20;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;18;backhaul;tiny_moderate_high_strong;0.1;moderate;0.43771777003484325;0.1
175;Heuristic;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0001801811688319202;0.1
176;MILP;1;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;3;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.40728878116343487;0.1
176;MILP;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.3937396179401993;0.1
176;MILP;2;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.3931316844919786;0.1
176;MILP;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;13;backhaul;tiny_moderate_high_strong;0.1;moderate;0.45170890937019975;0.1
176;MILP;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.3282981301939058;0.1
176;MILP;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.3931316844919786;0.1
176;MILP;15;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.332274011299435;0.1
176;MILP;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;16;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;21;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2669270833333333;0.1
176;MILP;23;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;14;backhaul;tiny_moderate_high_strong;0.1;moderate;0.45170890937019975;0.1
176;MILP;25;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;22;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.4884759136212624;0.1
176;MILP;24;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.30903683181225555;0.1
176;MILP;26;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;1;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2769056658878505;0.1
176;Heuristic;3;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.47968646495956463;0.1
176;Heuristic;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;2;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6204366238317758;0.1
176;Heuristic;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.710089162868612;0.1
176;Heuristic;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;13;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5320025003084573;0.1
176;Heuristic;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.38676788462674555;0.1
176;Heuristic;15;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.332274011299435;0.1
176;Heuristic;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6818314426517609;0.1
176;Heuristic;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.34759160756501184;0.1
176;Heuristic;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;16;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.39845867208672087;0.1
176;Heuristic;21;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2669270833333333;0.1
176;Heuristic;23;fronthaul;tiny_moderate_high_strong;0.1;moderate;6.902715217958373e-5;0.1
176;Heuristic;14;backhaul;tiny_moderate_high_strong;0.1;moderate;0.903499145661631;0.1
176;Heuristic;25;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;22;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;8.794655435505103e-5;0.1
176;Heuristic;24;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;26;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.40785367545076284;0.1
177;MILP;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;3;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.3821739783653846;0.1
177;MILP;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.483970700152207;0.1
177;MILP;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.9907670454545454;0.1
177;MILP;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.38125749400479614;0.1
177;MILP;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;17;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.40918087697929356;0.1
177;MILP;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;18;backhaul;tiny_moderate_high_strong;0.1;moderate;0.7630177946324387;0.1
177;MILP;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.40918087697929356;0.1
177;Heuristic;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;3;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.3821739783653846;0.1
177;Heuristic;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.483970700152207;0.1
177;Heuristic;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.40298123582661577;0.1
177;Heuristic;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0579347935589877;0.1
177;Heuristic;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.045847678356033435;0.1
177;Heuristic;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.9689705195250334;0.1
177;Heuristic;17;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.05664735370212131;0.1
177;Heuristic;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.8431361160092464;0.1
177;Heuristic;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.00022553133242058033;0.1
177;Heuristic;18;backhaul;tiny_moderate_high_strong;0.1;moderate;0.7630177946324387;0.1
177;Heuristic;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.17205492732876257;0.1
178;MILP;1;backhaul;tiny_moderate_high_strong;0.1;moderate;0.8;0.1
178;MILP;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;11;backhaul;tiny_moderate_high_strong;0.1;moderate;2.183212093049032e-5;0.1
178;MILP;13;backhaul;tiny_moderate_high_strong;0.1;moderate;2.164620262572945e-5;0.1
178;MILP;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;2.788899460556365e-5;0.1
178;MILP;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.516198553948832;0.1
178;MILP;19;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;21;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.34177215189873417;0.1
178;MILP;23;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5897759656591064;0.1
178;MILP;2;backhaul;tiny_moderate_high_strong;0.1;moderate;0.8;0.1
178;MILP;12;backhaul;tiny_moderate_high_strong;0.1;moderate;2.183212093049032e-5;0.1
178;MILP;25;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;14;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;1.979218972007743e-5;0.1
178;MILP;24;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5897759656591064;0.1
178;MILP;20;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;22;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;26;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.32608695652173914;0.1
178;Heuristic;1;backhaul;tiny_moderate_high_strong;0.1;moderate;0.4;0.1
178;Heuristic;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.44483985696632344;0.1
178;Heuristic;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5358689376443418;0.1
178;Heuristic;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.021554724570432324;0.1
178;Heuristic;13;backhaul;tiny_moderate_high_strong;0.1;moderate;0.656934306569343;0.1
178;Heuristic;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5687040441176471;0.1
178;Heuristic;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.019540712485987034;0.1
178;Heuristic;19;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;21;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.34177215189873417;0.1
178;Heuristic;23;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5896601016518425;0.1
178;Heuristic;2;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.3312883435582822;0.1
178;Heuristic;25;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.021216304981766115;0.1
178;Heuristic;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.918561944851569;0.1
178;Heuristic;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;14;backhaul;tiny_moderate_high_strong;0.1;moderate;0.32848879948729726;0.1
178;Heuristic;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;24;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5896601016518425;0.1
178;Heuristic;20;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;22;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.022236836107471323;0.1
178;Heuristic;26;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.32608695652173914;0.1
179;MILP;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.00018837880552484749;0.1
179;MILP;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.9813247218654901;0.1
179;MILP;5;backhaul;tiny_moderate_high_strong;0.1;moderate;0.25570397863460126;0.1
179;MILP;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.9017507360222634;0.1
179;MILP;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.7727503589450511;0.1
179;MILP;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0003370801372640937;0.1
179;MILP;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.00027439793276123447;0.1
179;MILP;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;17;backhaul;tiny_moderate_high_strong;0.1;moderate;0.00010400566806272598;0.1
179;MILP;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.9457246136590134;0.1
179;MILP;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.7727503589450511;0.1
179;MILP;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;18;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2519262761395268;0.1
179;MILP;21;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;6;backhaul;tiny_moderate_high_strong;0.1;moderate;7.583001999170413e-5;0.1
179;MILP;22;backhaul;tiny_moderate_high_strong;0.1;moderate;0.23090870307167233;0.1
179;MILP;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.24495135221255604;0.1
179;MILP;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.00026444343362320863;0.1
179;Heuristic;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.1859852865840612;0.1
179;Heuristic;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.7105504559221908;0.1
179;Heuristic;5;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2557337261567488;0.1
179;Heuristic;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.28995535714285714;0.1
179;Heuristic;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.7159538282437271;0.1
179;Heuristic;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.24742437228671815;0.1
179;Heuristic;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6421042899408285;0.1
179;Heuristic;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;17;backhaul;tiny_moderate_high_strong;0.1;moderate;0.00010400566806272598;0.1
179;Heuristic;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6846411671924291;0.1
179;Heuristic;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0002506085753619047;0.1
179;Heuristic;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.24105552256532065;0.1
179;Heuristic;18;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;21;backhaul;tiny_moderate_high_strong;0.1;moderate;9.536810973669752e-5;0.1
179;Heuristic;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.20847217261941364;0.1
179;Heuristic;22;backhaul;tiny_moderate_high_strong;0.1;moderate;0.23090870307167233;0.1
179;Heuristic;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6421042899408285;0.1
179;Heuristic;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;5;backhaul;tiny_moderate_high_strong;0.1;moderate;0.1543942992874109;0.1
180;MILP;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6947916666666667;0.1
180;MILP;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5521523178807947;0.1
180;MILP;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.471045197740113;0.1
180;MILP;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.15204678362573099;0.1
180;MILP;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.471045197740113;0.1
180;MILP;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;21;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;22;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.18840579710144928;0.1
180;MILP;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.06768298622788183;0.1
180;Heuristic;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;5;backhaul;tiny_moderate_high_strong;0.1;moderate;0.1543942992874109;0.1
180;Heuristic;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6947916666666667;0.1
180;Heuristic;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.18840579710144928;0.1
180;Heuristic;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.8965231788079471;0.1
180;Heuristic;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5287860503977975;0.1
180;Heuristic;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;6.053601092065287e-5;0.1
180;Heuristic;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;5.8483942753851075e-5;0.1
180;Heuristic;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.7330764075067024;0.1
180;Heuristic;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;21;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;22;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;10;backhaul;tiny_moderate_high_strong;0.1;moderate;7.501201353211334e-5;0.1
180;Heuristic;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6396198830409356;0.1
180;Heuristic;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.1742627345844504;0.1
181;MILP;1;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;3;backhaul;tiny_tight_high_weak;0.1;tight;0.626062925170068;0.75
181;MILP;5;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;7;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;2;fronthaul;tiny_tight_high_weak;0.1;tight;0.7701359832635983;0.75
181;MILP;9;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;11;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;13;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;4;backhaul;tiny_tight_high_weak;0.1;tight;0.626062925170068;0.75
181;MILP;15;backhaul;tiny_tight_high_weak;0.1;tight;0.6413327526132404;0.75
181;MILP;17;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;19;fronthaul;tiny_tight_high_weak;0.1;tight;0.21664670718613493;0.75
181;MILP;21;fronthaul;tiny_tight_high_weak;0.1;tight;0.9880780346820809;0.75
181;MILP;12;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;20;fronthaul;tiny_tight_high_weak;0.1;tight;0.00021943482019568002;0.75
181;MILP;6;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;16;backhaul;tiny_tight_high_weak;0.1;tight;0.6413327526132404;0.75
181;MILP;8;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;10;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;14;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;18;backhaul;tiny_tight_high_weak;0.1;tight;0.8766025641025641;0.75
181;MILP;22;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;1;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;3;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;5;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;7;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;2;fronthaul;tiny_tight_high_weak;0.1;tight;0.7701359832635983;0.75
181;Heuristic;9;fronthaul;tiny_tight_high_weak;0.1;tight;0.36523853648792615;0.75
181;Heuristic;11;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;13;fronthaul;tiny_tight_high_weak;0.1;tight;0.00028523329262421514;0.75
181;Heuristic;4;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;15;backhaul;tiny_tight_high_weak;0.1;tight;0.5956010452961673;0.75
181;Heuristic;17;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;19;fronthaul;tiny_tight_high_weak;0.1;tight;0.21600128501974128;0.75
181;Heuristic;21;fronthaul;tiny_tight_high_weak;0.1;tight;0.9880780346820809;0.75
181;Heuristic;12;fronthaul;tiny_tight_high_weak;0.1;tight;0.00020904083774514394;0.75
181;Heuristic;20;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;6;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;16;backhaul;tiny_tight_high_weak;0.1;tight;0.5956010452961673;0.75
181;Heuristic;8;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;10;fronthaul;tiny_tight_high_weak;0.1;tight;0.0003699389371004972;0.75
181;Heuristic;14;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;18;backhaul;tiny_tight_high_weak;0.1;tight;0.8766025641025641;0.75
181;Heuristic;22;fronthaul;tiny_tight_high_weak;0.1;tight;0.3483488931821261;0.75
182;MILP;1;backhaul;tiny_tight_high_weak;0.1;tight;0.6918313585478684;0.75
182;MILP;3;fronthaul;tiny_tight_high_weak;0.1;tight;0.00018307486095943965;0.75
182;MILP;5;backhaul;tiny_tight_high_weak;0.1;tight;0.8943165574118356;0.75
182;MILP;7;backhaul;tiny_tight_high_weak;0.1;tight;0.9090909090909091;0.75
182;MILP;9;fronthaul;tiny_tight_high_weak;0.1;tight;0.49822064056939497;0.75
182;MILP;11;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;13;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;15;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;2;backhaul;tiny_tight_high_weak;0.1;tight;0.6041490106747068;0.75
182;MILP;17;fronthaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;4;fronthaul;tiny_tight_high_weak;0.1;tight;0.7751321792602539;0.75
182;MILP;6;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;12;backhaul;tiny_tight_high_weak;0.1;tight;0.6845817120622568;0.75
182;MILP;14;backhaul;tiny_tight_high_weak;0.1;tight;0.0;0.75
